name,pl_orbper,pl_disc,new_rade,fpl_smax,new_insol
K2-293 b,13.1225,2019,2.45,NA,NA
K2-294 b,2.50387,2019,1.66,NA,NA
K2-295 b,4.024867,2018,10.054,0.0451,94.54681780867145
K2-3 b,10.05449,2015,2.18,0.0769,10.91810635186723
K2-3 c,24.64354,2015,1.85,0.1399,3.2988652112616723
K2-3 d,44.55983,2015,1.51,0.2076,1.4981155146686405
K2-30 b,4.098503,2016,11.646,0.04839,236.8583806538768
K2-31 b,1.25785,2016,11.882,0.022,1213.8209763011919
K2-32 b,8.991828,2016,4.96,0.08035,50.35333474317353
K2-32 c,20.66186,2016,2.74,0.1399,16.60980642179492
K2-32 d,31.7142,2016,3.27,0.1862,9.376497598110504
K2-32 e,4.34882,2019,1.01,0.04951,132.6215646461701
K2-33 b,5.424865,2016,5.04,0.0409,89.65063787892072
K2-34 b,2.995633,2016,13.96,0.0426,1337.1520724957654
K2-35 b,5.608352,2016,1.93,0.055,52.03249138731305
K2-35 c,2.399964,2016,1.32,0.031,163.78593802978347
K2-36 b,1.422614,2016,1.43,0.0223,541.2404842098002
K2-36 c,5.340888,2016,3.2,0.054,92.30229094399576
K2-37 b,4.44117,2016,1.61,0.0511,130.06432749200886
K2-37 c,6.42904,2016,2.75,0.0654,79.40438809640239
K2-37 d,14.09189,2016,2.73,0.1103,27.91572909541261
K2-38 b,4.01593,2016,1.906,0.05073,388.5709018913262
K2-38 c,10.56103,2016,2.42,0.0964,107.60834007678932
K2-39 b,4.60543,2016,6.277,0.05708,1448.8788441835486
K2-4 b,10.003417,2015,2.1,0.078,16.975039542429286
K2-42 b,6.68796,2016,2.15,0.0617,52.05107123676014
K2-43 b,3.471149,2016,4.51,0.03784,42.86449825771318
K2-43 c,2.198884,2019,2.42,NA,NA
K2-44 b,5.65688,2016,2.72,0.0651,635.0940191096564
K2-45 b,1.7292684,2016,6.71,0.0224,362.66359586455354
K2-46 b,19.1541,2016,2.05,0.13821,135.4943126178625
K2-47 b,31.6372,2016,1.89,0.1779,10.414732120111493
K2-48 b,20.5065,2016,2.24,0.1344,12.195552007231523
K2-49 b,2.77065,2016,1.93,0.0309,176.2312984856115
K2-5 b,5.73594,2015,1.91,0.0532,29.186144976298085
K2-5 c,10.93241,2015,2.26,0.0818,12.34506533284083
K2-50 b,8.7529,2016,1.59,0.0705,26.89191723849791
K2-50 c,3.96151,2019,1,NA,NA
K2-52 b,3.535055,2016,18,0.054,364.93244795072576
K2-53 b,12.20772,2016,2.6,0.098,24.240850246407827
K2-54 b,9.7843,2016,1.15,0.0671,21.654839024375544
K2-55 b,2.849258,2016,3.82,0.03486,124.26397287898816
K2-57 b,9.0063,2016,2.1,0.0746,26.578002935552757
K2-58 b,7.05254,2016,2.68,0.0692,80.87006852083624
K2-58 c,2.53726,2016,1.62,0.035,316.1286897319324
K2-58 d,22.8827,2016,1.71,0.1517,16.827857992699624
K2-59 b,20.6921,2016,2.41,0.1354,11.933358046019087
K2-59 c,11.2954,2016,2.3,0.0905,26.711780763097003
K2-6 b,30.94191,2015,2.5,0.1898,21.057537550735116
K2-60 b,3.00265,2016,7.656,0.045,858.1732487651236
K2-61 b,2.57302,2016,2.48,0.0392,599.0014393437444
K2-62 b,6.67202,2016,2.14,0.0636,40.934149249177445
K2-62 c,16.1966,2016,2.14,0.1148,12.563661415926564
K2-63 b,20.257,2016,3.22,0.1627,62.54965147031097
K2-63 c,25.4556,2016,3.9,0.189,46.35284464235403
K2-64 b,6.53044,2016,2.07,0.0619,141.78121768458516
K2-65 b,12.6475,2016,1.58,0.1014,45.7008302507708
K2-66 b,5.06963,2016,2.49,0.05983,895.6988040032492
K2-68 b,8.05428,2016,1.58,0.0708,42.35780869961176
K2-69 b,7.06599,2016,2.32,0.0591,18.06446226620381
K2-7 b,28.67992,2015,2.67,0.1814,77.21922428488047
K2-70 b,13.97896,2016,2.89,0.1112,28.235171209320992
K2-71 b,6.98541,2016,2.15,0.0559,13.34063138143873
K2-72 b,5.577212,2016,1.08,0.04,7.868283823713547
K2-72 c,15.189034,2016,1.16,0.078,2.0692396643559627
K2-72 d,7.760178,2016,1.01,0.05,5.03570164717667
K2-72 e,24.158868,2016,1.29,0.106,1.1204391347402702
K2-73 b,7.49543,2016,2.45,0.07619,195.07609476656472
K2-74 b,19.5666,2016,2.31,0.1402,58.41225503696995
K2-75 b,7.8142,2016,2.67,0.081,340.43167548095283
K2-75 c,18.311,2016,2.77,0.1429,109.37940143368972
K2-77 b,8.199796,2016,2.3,0.076,54.748574448898545
K2-79 b,10.99573,2016,3.69,0.0987,106.9955448585722
K2-8 b,10.35239,2015,3.58,0.0856,35.6494201786074
K2-8 c,5.06416,2016,2.41,0.0532,92.29469424498302
K2-80 b,19.0918,2016,2.01,0.135,20.29235554349883
K2-80 c,5.605,2016,1.47,0.0596,104.11360405507249
K2-80 d,28.867253,2018,2.552,NA,NA
K2-81 b,6.1023250000000004,2016,1.97,0.059,49.80764141781494
K2-83 b,2.74697,2016,1.244,0.03014,41.85173859310843
K2-83 c,9.99767,2016,1.483,0.07131,7.47651359072335
K2-84 b,6.4215,2016,2.41,0.0665,85.38010988194156
K2-84 c,27.86,2016,2.03,0.1768,12.07912508591066
K2-85 b,0.684533,2016,1.01,0.01263,912.4168540022819
K2-86 b,8.77683,2016,1.96,0.077,69.34554243624932
K2-87 b,9.726618,2016,7.6,0.094,90.31175727342423
K2-88 b,4.6122,2016,1.23,0.0345,7.840825883612614
K2-89 b,1.096026,2016,0.615,0.01462,79.45207698829746
K2-9 b,18.4498,2015,2.25,0.091,1.4484957168812689
K2-90 b,13.733314,2016,2.6,0.096,11.68039511317095
K2-90 c,2.900706,2016,1.3,0.035,87.87471131672122
K2-91 b,1.419549,2016,1.1,0.0164,46.80716135463144
K2-95 b,10.134016,2016,3.88,0.0696,4.783893698739263
K2-97 b,8.406726,2016,10.61,0.086,1122.0264568880782
K2-98 b,10.136448,2016,5.2,0.0974,324.999046065185
K2-99 b,18.251985,2016,11.73,0.1597,334.4954138797305
kap And b,NA,2012,12.3,55,0.022349850426181216
kap CrB b,1285,2007,13.935570245272666,2.65,1.8134611335231923
Kapteyn c,121.54,2014,2.808175859794421,0.311,0.10339016345984842
KELT-1 b,1.217514,2012,12.442,0.02466,5728.143054314208
KELT-10 b,4.1662739,2016,15.681,0.0525,597.9727497598216
KELT-11 b,4.7361,2017,15.132,0.06229,1459.3630238332944
KELT-12 b,5.031623,2017,19.952,0.06708,1733.0611712820112
KELT-14 b,1.7100566,2016,19.537,0.03005,2445.1811960862783
KELT-15 b,3.32944,2016,19.504,0.04613,1386.8614958491262
KELT-16 b,0.9689951,2017,15.861,0.02044,6026.126124858915
KELT-17 b,3.0801716,2016,17.094,0.04881,3154.8766565933024
KELT-18 b,2.8717518,2017,17.598,0.0455,3140.343873170345
KELT-19 A b,4.6117093,2017,21.409,0.0637,2342.724046578918
KELT-2 A b,4.11379,2012,15.132,0.05497,1617.1433755830485
KELT-20 b,3.4741085,2017,19.515,0.0542,4325.152521100414
KELT-21 b,3.6127647,2018,17.777,0.05224,2944.3786737968176
KELT-23 A b,2.255251,2019,14.83,0.03302,991.8496905110993
KELT-3 b,2.70339,2013,17.486,0.04123,2385.4665462470675
KELT-4 A b,2.9895932,2016,19.044,0.04317,1839.229409286537
KELT-6 b,7.8457,2014,14.572,0.07939,569.4667821560695
KELT-6 c,1276,2015,14.477445300211496,2.39,0.6283537309308401
KELT-7 b,2.73477,2015,17.934,0.04415,2931.8286479448448
KELT-8 b,3.24406,2015,18.159,0.0455,788.8187165290832
KELT-9 b,1.4811235,2017,21.196,0.03462,44192.22549382883
Kepler-10 b,0.837491,2011,1.481,0.0172,3818.9423832909606
Kepler-10 c,45.294301,2011,2.35,0.241,19.45207408055643
Kepler-100 b,6.88705,2014,1.32,NA,NA
Kepler-100 c,12.8159,2014,2.2,NA,NA
Kepler-100 d,35.3331,2014,1.61,NA,NA
Kepler-1000 b,120.0181272,2016,4.76,NA,NA
Kepler-1001 b,14.30511983,2016,3.15,NA,NA
Kepler-1002 b,4.33642933,2016,1.71,NA,NA
Kepler-1003 b,3.55485691,2016,1.78,NA,NA
Kepler-1004 b,5.28789787,2016,6.28,NA,NA
Kepler-1005 b,6.49801525,2016,1.5,NA,NA
Kepler-1006 b,19.76172042,2016,1.54,NA,NA
Kepler-1007 b,5.18500207,2016,1.44,NA,NA
Kepler-1008 b,12.43931193,2016,1.28,NA,NA
Kepler-1009 b,11.35011917,2016,2.17,NA,NA
Kepler-101 b,3.4876812,2014,5.77,0.0474,1162.6347960615315
Kepler-101 c,6.02976,2014,1.25,0.0684,558.3259281486625
Kepler-1010 b,34.2685705,2016,2.32,NA,NA
Kepler-1011 b,5.75322197,2016,2.87,NA,NA
Kepler-1012 b,5.50860439,2016,1.29,NA,NA
Kepler-1013 b,18.93054959,2016,2.15,NA,NA
Kepler-1014 b,16.57110363,2016,2.39,NA,NA
Kepler-1015 b,16.00494214,2016,3.55,NA,NA
Kepler-1016 b,1.95452434,2016,2.18,NA,NA
Kepler-1016 c,105.6551369,2016,3.68,NA,NA
Kepler-1017 b,7.23400469,2016,1.99,NA,NA
Kepler-1018 b,49.1013514,2016,2.58,NA,NA
Kepler-1019 b,1.41122985,2016,1.46,NA,NA
Kepler-102 b,5.28696,2014,0.47,NA,NA
Kepler-102 c,7.07142,2014,0.58,NA,NA
Kepler-102 d,10.3117,2014,1.18,NA,NA
Kepler-102 e,16.1457,2013,2.22,NA,NA
Kepler-102 f,27.4536,2014,0.88,NA,NA
Kepler-1020 b,96.9151496,2016,2.28,NA,NA
Kepler-1021 b,13.47469571,2016,2.33,NA,NA
Kepler-1022 b,10.99469878,2016,2.36,NA,NA
Kepler-1023 b,62.1387714,2016,2.63,NA,NA
Kepler-1024 b,66.4162133,2016,3.91,NA,NA
Kepler-1025 b,37.3229493,2016,1.98,NA,NA
Kepler-1026 b,36.5156053,2016,2.21,NA,NA
Kepler-1027 b,1.9078052,2016,0.89,NA,NA
Kepler-1028 b,2.51462432,2016,1.33,NA,NA
Kepler-1029 b,4.41769648,2016,1.26,NA,NA
Kepler-103 b,15.9654,2014,3.37,NA,NA
Kepler-103 c,179.612,2014,5.14,NA,NA
Kepler-1030 b,19.32952416,2016,2.48,NA,NA
Kepler-1031 b,1.22621732,2016,0.87,NA,NA
Kepler-1032 b,3.29011795,2016,1.87,NA,NA
Kepler-1033 b,7.56052806,2016,2.51,NA,NA
Kepler-1034 b,12.12400943,2016,2.26,NA,NA
Kepler-1035 b,2.71407755,2016,1.17,NA,NA
Kepler-1036 b,122.8808058,2016,3.01,NA,NA
Kepler-1037 b,1.06378867,2016,1.28,NA,NA
Kepler-1038 b,148.4603382,2016,3.53,NA,NA
Kepler-1039 b,0.93488424,2016,1.46,NA,NA
Kepler-104 b,11.427548,2014,3.1,0.094,129.04592435051705
Kepler-104 c,23.668205,2014,3.13,0.153,48.70988882742402
Kepler-104 d,51.755394,2014,3.58,0.257,17.263694947102433
Kepler-1040 b,201.1214,2016,2.08,NA,NA
Kepler-1041 b,24.7576421,2016,2.94,NA,NA
Kepler-1042 b,10.13202575,2016,2.19,NA,NA
Kepler-1043 b,38.5053398,2016,2.55,NA,NA
Kepler-1044 b,6.77408868,2016,2.67,NA,NA
Kepler-1045 b,26.41045478,2016,2.69,NA,NA
Kepler-1046 b,14.37508035,2016,1.71,NA,NA
Kepler-1047 b,56.1886887,2016,2.09,NA,NA
Kepler-1047 c,3.18897601,2016,0.99,NA,NA
Kepler-1048 b,6.92101021,2016,1.61,NA,NA
Kepler-1049 b,3.27346074,2016,0.95,NA,NA
Kepler-105 b,5.4122,2013,4.81,0.066,277.2759033762121
Kepler-105 c,7.1262,2014,1.31,0.0731,226.02956336760735
Kepler-1050 b,15.3787546,2016,1.6,NA,NA
Kepler-1050 c,21.1284569,2016,1.48,NA,NA
Kepler-1051 b,25.96200249,2016,3.4,NA,NA
Kepler-1052 b,34.8538276,2016,2.93,NA,NA
Kepler-1053 b,2.41435165,2016,0.98,NA,NA
Kepler-1054 b,4.30655689,2016,2.63,NA,NA
Kepler-1055 b,2.29503623,2016,1.23,NA,NA
Kepler-1056 b,27.495606,2016,3.01,NA,NA
Kepler-1057 b,14.08827448,2016,3.36,NA,NA
Kepler-1058 b,110.96546,2016,2.72,NA,NA
Kepler-1059 b,3.76419105,2016,1.73,NA,NA
Kepler-106 b,6.16486,2014,0.82,NA,NA
Kepler-106 c,13.5708,2014,2.5,NA,NA
Kepler-106 d,23.9802,2014,0.95,NA,NA
Kepler-106 e,43.8445,2014,2.56,NA,NA
Kepler-1060 b,46.8779367,2016,2.38,NA,NA
Kepler-1061 b,2.75798267,2016,1.98,NA,NA
Kepler-1062 b,9.30412078,2016,1.76,NA,NA
Kepler-1063 b,14.07971466,2016,1.49,NA,NA
Kepler-1064 b,16.54080322,2016,1.55,NA,NA
Kepler-1065 b,3.60930891,2016,3.73,NA,NA
Kepler-1065 c,2.37030743,2016,1.6,NA,NA
Kepler-1066 b,1.93155984,2016,2.36,NA,NA
Kepler-1067 b,0.76212926,2016,0.8,NA,NA
Kepler-1068 b,16.92344113,2016,3.63,NA,NA
Kepler-1069 b,23.8990296,2016,1.6,NA,NA
Kepler-107 b,3.1800218,2014,1.536,0.04544,1069.358570764119
Kepler-107 c,4.901452,2014,1.597,0.06064,600.4565888816619
Kepler-107 d,7.95839,2014,0.86,0.08377,314.6465463103788
Kepler-107 e,14.749143,2014,2.903,0.12639,138.22117238326737
Kepler-1070 b,6.2216147,2016,1.73,NA,NA
Kepler-1071 b,6.1799844,2016,2.38,NA,NA
Kepler-1072 b,1.5690665,2016,1.58,NA,NA
Kepler-1073 b,8.67888593,2016,2.3,NA,NA
Kepler-1073 c,4.02582254,2016,1.64,NA,NA
Kepler-1074 b,5.94566534,2016,1.25,NA,NA
Kepler-1075 b,1.52372816,2016,1.42,NA,NA
Kepler-1076 b,6.14727918,2016,0.8,NA,NA
Kepler-1077 b,34.3511874,2016,2.77,NA,NA
Kepler-1078 b,3.00725242,2016,1.9,NA,NA
Kepler-1079 b,13.24503188,2016,1.63,NA,NA
Kepler-108 b,49.183921,2014,8.65,0.292,59.73574674624642
Kepler-108 c,190.323494,2014,8.18,0.721,9.797820315388655
Kepler-1080 b,77.2548396,2016,3.28,NA,NA
Kepler-1081 b,3.85691855,2016,1.01,NA,NA
Kepler-1082 b,1.5432066,2016,1.12,NA,NA
Kepler-1083 b,33.4177993,2016,3.36,NA,NA
Kepler-1084 b,2.05333679,2016,1.11,NA,NA
Kepler-1085 b,219.3217528,2016,7.22,NA,NA
Kepler-1086 b,18.78425728,2016,2.44,NA,NA
Kepler-1086 c,161.5163345,2016,2.94,NA,NA
Kepler-1087 b,0.69384285,2016,0.61,NA,NA
Kepler-1088 b,23.12748644,2016,1.42,NA,NA
Kepler-1089 b,5.13248562,2016,1.83,NA,NA
Kepler-109 b,6.48163,2014,2.37,NA,NA
Kepler-109 c,21.2227,2014,2.52,NA,NA
Kepler-1090 b,198.680179,2016,2.25,NA,NA
Kepler-1091 b,1.43474156,2016,1.46,NA,NA
Kepler-1092 b,58.6017925,2016,2.07,NA,NA
Kepler-1093 b,25.0824626,2016,1.95,NA,NA
Kepler-1093 c,89.722292,2016,1.96,NA,NA
Kepler-1094 b,78.1000231,2016,3.18,NA,NA
Kepler-1095 b,4.27103091,2016,1.21,NA,NA
Kepler-1096 b,2.89221751,2016,1.24,NA,NA
Kepler-1097 b,187.747029,2016,3.26,NA,NA
Kepler-1098 b,2.54307286,2016,1.3,NA,NA
Kepler-1099 b,2.16845259,2016,2.83,NA,NA
Kepler-11 b,10.3039,2010,1.8,0.091,129.69320279449883
Kepler-11 c,13.0241,2010,2.87,0.107,93.80639464942307
Kepler-11 d,22.6845,2010,3.12,0.155,44.70299322960437
Kepler-11 e,31.9996,2010,4.19,0.195,28.24429749746863
Kepler-11 f,46.6888,2010,2.49,0.25,17.183830597459917
Kepler-11 g,118.3807,2010,3.33,0.466,4.945704527350129
Kepler-110 b,12.691112,2014,1.83,0.107,157.4825522630421
Kepler-110 c,31.719775,2014,2.21,0.198,45.99065760788615
Kepler-1100 b,6.42200058,2016,1.75,NA,NA
Kepler-1101 b,81.3151059,2016,2.47,NA,NA
Kepler-1102 b,51.3285623,2016,2.66,NA,NA
Kepler-1103 b,19.79191978,2016,2.27,NA,NA
Kepler-1104 b,5.03728015,2016,1.23,NA,NA
Kepler-1105 b,4.42157218,2016,2.01,NA,NA
Kepler-1106 b,1.25275217,2016,1.65,NA,NA
Kepler-1107 b,0.57103852,2016,1.34,NA,NA
Kepler-1108 b,4.51005748,2016,1.46,NA,NA
Kepler-1109 b,37.6467384,2016,2.19,NA,NA
Kepler-111 b,3.341815,2014,1.58,0.046,673.7275962203157
Kepler-111 c,224.784608,2014,7.3,0.761,2.461674837559315
Kepler-1110 b,9.69312032,2016,2.66,NA,NA
Kepler-1111 b,8.79617863,2016,2,NA,NA
Kepler-1112 b,14.36267939,2016,3.02,NA,NA
Kepler-1113 b,42.3004954,2016,2.81,NA,NA
Kepler-1114 b,14.97435694,2016,1.35,NA,NA
Kepler-1115 b,23.5540725,2016,1.7,NA,NA
Kepler-1116 b,41.6977827,2016,2.54,NA,NA
Kepler-1117 b,4.79028459,2016,1.11,NA,NA
Kepler-1118 b,38.6715075,2016,2.74,NA,NA
Kepler-1119 b,8.3265153,2016,1.92,NA,NA
Kepler-112 b,8.408878,2014,2.36,0.076,112.29820525419642
Kepler-112 c,28.574263,2014,2.4,0.172,21.925176904686264
Kepler-1120 b,2.94902905,2016,1.38,NA,NA
Kepler-1121 b,13.15141081,2016,1.91,NA,NA
Kepler-1122 b,42.1917357,2016,2.04,NA,NA
Kepler-1123 b,4.33946454,2016,1.67,NA,NA
Kepler-1124 b,2.85234897,2016,1.28,NA,NA
Kepler-1125 b,17.6700642,2016,1.84,NA,NA
Kepler-1126 b,108.593329,2016,1.73,NA,NA
Kepler-1127 b,5.12330347,2016,1.96,NA,NA
Kepler-1128 b,61.6178167,2016,3.65,NA,NA
Kepler-1129 b,24.3397804,2016,2.96,NA,NA
Kepler-1129 c,76.5369586,2016,2.73,NA,NA
Kepler-113 b,4.754,2014,1.82,NA,NA
Kepler-113 c,8.92507,2014,2.18,NA,NA
Kepler-1130 b,5.45298175,2016,0.8,NA,NA
Kepler-1131 b,3.53232449,2016,1.59,NA,NA
Kepler-1132 b,62.8916228,2016,2.35,NA,NA
Kepler-1133 b,11.55562343,2016,1.97,NA,NA
Kepler-1134 b,17.13263989,2016,2.64,NA,NA
Kepler-1135 b,76.957857,2016,1.85,NA,NA
Kepler-1136 b,2.36172433,2016,1.64,NA,NA
Kepler-1137 b,23.9210791,2016,2.2,NA,NA
Kepler-1138 b,3.17060005,2016,1.7,NA,NA
Kepler-1139 b,0.81316672,2016,1.19,NA,NA
Kepler-114 b,5.188549,2014,1.26,0.053,69.25454188759926
Kepler-114 c,8.041,2013,1.6,0.06482,46.3001018752298
Kepler-114 d,11.776,2013,2.53,0.08358,27.848080544798638
Kepler-1140 b,24.0862707,2016,2.77,NA,NA
Kepler-1141 b,2.34451194,2016,0.82,NA,NA
Kepler-1142 b,18.3027248,2016,1.47,NA,NA
Kepler-1143 b,2.88890485,2016,1.67,NA,NA
Kepler-1143 c,210.630591,2016,3.6,NA,NA
Kepler-1144 b,17.14647302,2016,1.99,NA,NA
Kepler-1145 b,3.97076766,2016,1.4,NA,NA
Kepler-1146 b,2.3522658,2016,1.23,NA,NA
Kepler-1147 b,10.62784997,2016,2.61,NA,NA
Kepler-1148 b,1.10446351,2016,1.69,NA,NA
Kepler-1149 b,3.73089898,2016,1.44,NA,NA
Kepler-115 b,2.403679,2014,1.09,0.036,1019.5182362550735
Kepler-115 c,8.990889,2014,2.6,0.087,174.56673724224802
Kepler-1150 b,2.78786839,2016,1.02,NA,NA
Kepler-1151 b,65.6478424,2016,2.22,NA,NA
Kepler-1152 b,1.64680191,2016,0.87,NA,NA
Kepler-1153 b,1.75583533,2016,1.73,NA,NA
Kepler-1154 b,5.1856142,2016,2.34,NA,NA
Kepler-1154 c,8.45808312,2016,2.36,NA,NA
Kepler-1155 b,33.469743,2016,2.03,NA,NA
Kepler-1156 b,11.89520511,2016,1.32,NA,NA
Kepler-1157 b,4.45743164,2016,1.09,NA,NA
Kepler-1158 b,13.5396293,2016,2.34,NA,NA
Kepler-1159 b,22.70816791,2016,2.37,NA,NA
Kepler-116 b,5.968734,2014,3.42,0.069,496.9375546073846
Kepler-116 c,13.07163,2014,2.3,0.116,175.82637466451828
Kepler-1160 b,7.97034958,2016,2.14,NA,NA
Kepler-1161 b,10.71252541,2016,2.13,NA,NA
Kepler-1162 b,32.5637069,2016,2.21,NA,NA
Kepler-1163 b,6.11786898,2016,1.03,NA,NA
Kepler-1164 b,3.97599768,2016,1.12,NA,NA
Kepler-1165 b,9.478522,2016,1.55,NA,NA
Kepler-1166 b,33.2406882,2016,1.69,NA,NA
Kepler-1167 b,1.00393374,2016,1.71,NA,NA
Kepler-1168 b,55.8226539,2016,2.5,NA,NA
Kepler-1169 b,6.11009134,2016,0.94,NA,NA
Kepler-117 b,18.7959228,2014,8.059,0.1445,163.02879022090298
Kepler-117 c,50.790391,2014,12.341,0.2804,43.295621816627474
Kepler-1170 b,9.98969327,2016,2.41,NA,NA
Kepler-1171 b,1.44259224,2016,2.56,NA,NA
Kepler-1172 b,26.0204423,2016,3.2,NA,NA
Kepler-1173 b,0.7698536,2016,0.89,NA,NA
Kepler-1174 b,6.89225223,2016,1.59,NA,NA
Kepler-1175 b,37.94563,2016,2.99,NA,NA
Kepler-1176 b,24.1738579,2016,2.45,NA,NA
Kepler-1177 b,106.247547,2016,1.9,NA,NA
Kepler-1178 b,31.80634,2016,1.07,NA,NA
Kepler-1179 b,2.68505749,2016,1.32,NA,NA
Kepler-118 b,7.518496,2014,1.96,0.073,70.04131315363495
Kepler-118 c,20.17202,2014,7.68,0.141,18.774214465857884
Kepler-1180 b,16.8601286,2016,1.99,NA,NA
Kepler-1181 b,4.89337519,2016,1.57,NA,NA
Kepler-1182 b,11.17394617,2016,2.41,NA,NA
Kepler-1183 b,28.5057189,2016,2.82,NA,NA
Kepler-1184 b,53.5991044,2016,2.68,NA,NA
Kepler-1185 b,104.3518976,2016,1.33,NA,NA
Kepler-1186 b,16.07677615,2016,2.23,NA,NA
Kepler-1187 b,18.87064068,2016,2.61,NA,NA
Kepler-1188 b,17.1369543,2016,2.08,NA,NA
Kepler-1189 b,3.78858982,2016,1.77,NA,NA
Kepler-119 b,2.422082,2014,3.6,0.035,677.429197970957
Kepler-119 c,4.125103,2014,0.92,0.049,345.62714182191684
Kepler-1190 b,10.45843441,2016,1.33,NA,NA
Kepler-1191 b,5.60014851,2016,1.51,NA,NA
Kepler-1192 b,25.2034787,2016,2.36,NA,NA
Kepler-1193 b,2.83265213,2016,1.32,NA,NA
Kepler-1194 b,16.22371307,2016,1.51,NA,NA
Kepler-1195 b,8.49642241,2016,2.08,NA,NA
Kepler-1196 b,66.1849031,2016,2.23,NA,NA
Kepler-1197 b,2.03231845,2016,1.25,NA,NA
Kepler-1198 b,7.6847716,2016,1.47,NA,NA
Kepler-1199 b,15.0447198,2016,1.15,NA,NA
Kepler-12 b,4.4379629,2011,19.661,0.0553,892.3798131539754
Kepler-120 b,6.312501,2014,2.15,0.055,58.51599862206353
Kepler-120 c,12.794585,2014,1.53,0.088,22.857811961743565
Kepler-1200 b,1.11854972,2016,1.06,NA,NA
Kepler-1201 b,15.18725932,2016,2.29,NA,NA
Kepler-1202 b,28.6851324,2016,2.94,NA,NA
Kepler-1203 b,0.58800076,2016,1.06,NA,NA
Kepler-1204 b,85.7350285,2016,3.05,NA,NA
Kepler-1205 b,1.07839035,2016,1.41,NA,NA
Kepler-1206 b,1.21699766,2016,1.64,NA,NA
Kepler-1207 b,13.68237119,2016,1.62,NA,NA
Kepler-1208 b,11.08507637,2016,2.32,NA,NA
Kepler-1209 b,25.369115999999998,2016,1.51,NA,NA
Kepler-121 b,3.177422,2014,2.34,0.039,193.13935910332225
Kepler-121 c,41.008011,2014,2.27,0.216,6.296402717681608
Kepler-1210 b,8.07124073,2016,1.7,NA,NA
Kepler-1211 b,11.01816836,2016,2.55,NA,NA
Kepler-1212 b,12.94130146,2016,2.14,NA,NA
Kepler-1213 b,5.34982412,2016,1.19,NA,NA
Kepler-1214 b,18.82634264,2016,2.36,NA,NA
Kepler-1215 b,4.76703963,2016,1.22,NA,NA
Kepler-1216 b,4.37034536,2016,1.39,NA,NA
Kepler-1217 b,2.03232507,2016,1.99,NA,NA
Kepler-1218 b,22.9221266,2016,1.44,NA,NA
Kepler-1219 b,16.10467749,2016,2.12,NA,NA
Kepler-122 b,5.766193,2014,2.34,0.064,416.5240207527157
Kepler-122 c,12.465988,2014,5.87,0.108,146.26906627255863
Kepler-122 d,21.587475,2014,2.2,0.155,71.01279454747655
Kepler-122 e,37.993273,2014,2.6,0.227,33.10916938040954
Kepler-122 f,56.268,2014,1.75,NA,NA
Kepler-1220 b,7.42693741,2016,1.52,NA,NA
Kepler-1221 b,12.00096042,2016,1.88,NA,NA
Kepler-1222 b,1.91694425,2016,0.79,NA,NA
Kepler-1223 b,16.301259,2016,1.22,NA,NA
Kepler-1224 b,13.32351601,2016,1.33,NA,NA
Kepler-1225 b,7.01075434,2016,1.82,NA,NA
Kepler-1226 b,17.2923453,2016,1.45,NA,NA
Kepler-1227 b,94.2887577,2016,2.29,NA,NA
Kepler-1228 b,0.57736958,2016,1.54,NA,NA
Kepler-1229 b,86.828989000000007,2016,1.4,0.3006,0.7362444729101804
Kepler-123 b,17.232366,2014,2.94,0.135,110.49241425856724
Kepler-123 c,26.695074,2014,1.48,0.181,61.4671179103931
Kepler-1230 b,9.95661537,2016,2.71,NA,NA
Kepler-1231 b,10.41725184,2016,1.42,NA,NA
Kepler-1232 b,26.7839183,2016,1.93,NA,NA
Kepler-1233 b,45.1263042,2016,2.6,NA,NA
Kepler-1234 b,11.94014029,2016,2.81,NA,NA
Kepler-1235 b,4.16055856,2016,0.79,NA,NA
Kepler-1236 b,31.0571618,2016,2.14,NA,NA
Kepler-1237 b,84.5733226,2016,2.86,NA,NA
Kepler-1238 b,4.14787559,2016,1.93,NA,NA
Kepler-1239 b,5.19104016,2016,2.9,NA,NA
Kepler-124 b,3.410493,2014,0.73,0.039,216.70592516598148
Kepler-124 c,13.821375,2014,1.75,0.1,32.96097121774578
Kepler-124 d,30.950851,2014,1.11,0.17,11.405180352161166
Kepler-1240 b,4.8663815,2016,1.15,NA,NA
Kepler-1241 b,18.5525701,2016,2.63,NA,NA
Kepler-1242 b,13.62798432,2016,2.26,NA,NA
Kepler-1243 b,16.8320729,2016,1.75,NA,NA
Kepler-1244 b,3.70428172,2016,1.35,NA,NA
Kepler-1245 b,4.35409304,2016,1.44,NA,NA
Kepler-1245 c,2.93658468,2016,1.44,NA,NA
Kepler-1246 b,11.32271513,2016,1.36,NA,NA
Kepler-1247 b,13.71220213,2016,2.33,NA,NA
Kepler-1248 b,7.46725407,2016,1.18,NA,NA
Kepler-1249 b,24.3347127,2016,2.38,NA,NA
Kepler-125 b,4.164389,2014,2.37,0.041,27.953248578537497
Kepler-125 c,5.774464,2014,0.74,0.051,18.06590190715938
Kepler-1250 b,2.60754383,2016,1.92,NA,NA
Kepler-1251 b,45.0904643,2016,1.84,NA,NA
Kepler-1252 b,15.0540329,2016,1.67,NA,NA
Kepler-1253 b,68.8861915,2016,1.33,NA,NA
Kepler-1254 b,9.99113313,2016,1.55,NA,NA
Kepler-1254 c,3.60084276,2016,1.3,NA,NA
